YEAR,PHASE,RESP_BAT_ID,BAT_FLD_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2013,R,loe-k001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,R,lohsk001,1,67,54,8,8,0,0,0,0,3,1,0,28,0,0,12,0,0
2013,R,lohsk001,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,R,lombs002,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,R,lombs002,4,165,158,48,62,11,0,1,0,17,4,1,17,2,1,1,1,0
2013,R,lombs002,5,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,R,lombs002,7,82,78,14,16,2,0,0,0,4,2,0,11,4,0,0,2,0
2013,R,lombs002,11,50,44,13,20,2,1,1,0,1,2,0,6,0,0,4,0,0
2013,R,lonej001,3,589,541,160,228,32,0,12,0,73,43,6,76,16,0,1,4,0
2013,R,lonej001,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,R,lonej001,11,8,7,4,8,1,0,1,0,2,1,0,0,0,0,0,0,0
2013,R,longe001,5,637,569,154,288,35,3,31,1,83,61,10,148,14,3,0,4,0
2013,R,longe001,10,56,45,11,18,4,0,1,0,5,9,0,14,2,0,0,2,0
2013,R,lopew001,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,R,lougd001,7,39,38,9,11,2,0,0,0,1,1,0,6,1,0,0,0,0
2013,R,lougd001,8,23,23,5,6,1,0,0,0,0,0,0,3,0,0,0,0,0
2013,R,lougd001,9,262,246,75,112,14,4,5,0,31,7,0,41,2,3,3,3,0
2013,R,lougd001,11,11,8,1,1,0,0,0,0,1,2,0,2,0,0,1,0,0
2013,R,lowrj001,4,99,87,25,29,4,0,0,0,2,10,0,9,4,1,1,0,0
2013,R,lowrj001,6,507,464,138,219,40,1,13,0,66,37,2,69,13,0,2,4,0
2013,R,lowrj001,10,53,50,12,21,1,1,2,0,7,2,0,11,0,1,0,0,0
2013,R,lowrj001,11,3,2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0
2013,R,lucae001,3,90,87,27,36,6,0,1,0,9,2,0,15,1,0,0,1,0
2013,R,lucae001,4,43,41,10,14,1,0,1,0,2,2,0,10,1,0,0,0,0
2013,R,lucae001,5,231,204,50,64,6,1,2,0,16,22,1,48,4,2,3,0,0
2013,R,lucae001,6,14,13,2,3,1,0,0,0,1,0,0,5,0,0,1,0,0
2013,R,lucae001,7,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,R,lucae001,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,R,lucrj001,2,516,464,134,220,20,6,18,0,76,42,1,61,15,4,0,6,0
2013,R,lucrj001,3,39,34,8,13,5,0,0,0,4,3,0,3,1,0,0,2,0
2013,R,lucrj001,10,13,12,2,2,0,0,0,0,0,0,0,2,0,1,0,0,0
2013,R,lucrj001,11,12,11,2,2,0,0,0,0,2,1,1,3,0,0,0,0,0
2013,R,ludwr001,7,125,117,29,40,5,0,2,0,11,8,0,23,7,0,0,0,0
2013,R,ludwr001,10,11,9,0,0,0,0,0,0,1,1,0,5,0,0,0,1,0
2013,R,ludwr001,11,4,3,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0
2013,R,lutzd001,7,31,31,9,13,1,0,1,0,5,0,0,6,0,0,0,0,0
2013,R,lutzd001,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,R,lutzd001,11,24,23,5,5,0,0,0,0,3,1,0,8,0,0,0,0,0
2013,R,lutzz001,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013,R,lutzz001,5,11,9,2,2,0,0,0,0,0,2,0,4,0,0,0,0,0
2013,R,lutzz001,10,4,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2013,R,lutzz001,11,10,7,4,6,2,0,0,0,2,3,0,1,0,0,0,0,0
2013,R,lylej001,1,7,6,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0
2013,R,lynnl001,1,69,54,4,4,0,0,0,0,2,4,0,30,0,0,11,0,0
2013,R,lyont001,1,13,12,2,2,0,0,0,0,0,0,0,4,0,0,1,0,0
2013,R,machj002,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,R,machm001,5,710,667,189,288,51,3,14,0,71,29,0,113,15,2,9,3,0
2013,R,magim001,1,8,7,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0
2013,R,mahoj001,3,27,27,7,11,1,0,1,0,3,0,0,4,0,0,0,0,0
2013,R,mahoj001,11,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,R,mahop002,1,57,52,7,9,2,0,0,0,2,1,0,25,1,0,4,0,0
2013,R,mainj001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013,R,maldm001,2,153,138,22,38,4,0,4,0,13,10,0,42,1,2,3,0,0
2013,R,maldm001,3,37,33,8,13,3,1,0,0,8,3,1,9,1,1,0,0,0
2013,R,maldm001,11,12,12,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0
2013,R,manes001,1,5,5,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0
2013,R,mansj001,1,7,7,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
2013,R,marcs001,1,26,22,3,4,1,0,0,0,0,0,0,5,0,1,3,0,0
2013,R,marcs001,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013,R,marij002,8,112,103,19,25,1,1,1,0,5,6,0,23,1,1,1,1,0
2013,R,marij002,11,6,6,1,2,1,0,0,0,0,0,0,4,0,0,0,0,0
2013,R,markn001,9,679,618,169,222,23,0,10,0,57,51,3,76,16,3,0,7,0
2013,R,markn001,10,20,15,3,4,1,0,0,0,2,4,0,0,1,0,0,1,0
2013,R,markn001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,R,marmc001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,R,marqj001,1,42,41,5,6,1,0,0,0,2,0,0,11,1,0,1,0,0
2013,R,marqj001,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,R,marrc001,3,8,8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,R,marrc001,10,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2013,R,marrc001,11,5,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,R,marsl001,2,5,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2013,R,marta005,7,33,30,7,9,2,0,0,0,3,2,0,9,0,1,0,0,0
2013,R,marta005,9,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,R,marta005,10,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,R,marta005,11,11,9,1,2,1,0,0,0,1,2,0,1,0,0,0,0,0
2013,R,martc006,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,R,marte002,1,10,9,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0
2013,R,martf002,7,21,21,4,7,0,0,1,0,2,0,0,7,0,0,0,0,0
2013,R,martf002,9,8,7,1,1,0,0,0,0,1,0,0,2,0,1,0,0,0
2013,R,martf002,10,4,4,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0
2013,R,martf002,11,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013,R,martj006,7,180,169,36,61,10,0,5,0,19,7,0,45,2,0,0,3,1
2013,R,martj006,9,87,84,30,38,5,0,1,0,12,3,0,16,4,0,0,0,0
2013,R,martj006,10,38,38,6,11,2,0,1,0,4,0,0,20,2,0,0,0,0
2013,R,martj006,11,5,5,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0
2013,R,martl004,7,19,17,5,5,0,0,0,0,0,2,0,3,0,0,0,0,0
2013,R,martl004,8,423,377,101,150,18,5,7,0,43,25,0,88,6,7,12,2,0
2013,R,martl004,9,48,45,8,14,3,0,1,0,4,1,0,10,0,1,0,1,0
2013,R,martl004,11,18,18,5,7,0,1,0,0,2,0,0,3,0,0,0,0,0
2013,R,martm003,5,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,R,martm003,6,8,8,2,2,0,0,0,0,1,0,0,2,0,0,0,0,0
2013,R,martm003,7,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,R,martm003,8,19,19,4,4,0,0,0,0,2,0,0,7,1,0,0,0,0
2013,R,martm003,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,R,martm003,11,8,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2013,R,martr004,2,483,419,93,157,19,0,15,0,51,55,2,101,13,7,1,1,0
2013,R,martr004,5,9,5,1,2,1,0,0,0,1,3,0,2,0,1,0,0,0
2013,R,martr004,9,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2013,R,martr004,10,5,5,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2013,R,martr004,11,6,6,4,5,1,0,0,0,3,0,0,1,0,0,0,0,0
2013,R,marts002,7,530,476,130,211,25,10,12,0,32,23,1,130,5,24,6,1,0
2013,R,marts002,8,34,32,11,12,1,0,0,0,2,2,1,8,1,0,0,0,0
2013,R,marts002,11,2,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,R,martv001,2,13,10,4,6,2,0,0,0,3,3,2,0,0,0,0,0,0
2013,R,martv001,3,48,44,10,16,3,0,1,0,4,4,0,7,5,0,0,0,0
2013,R,martv001,10,601,545,167,237,31,0,13,1,76,47,8,54,18,1,0,8,0
2013,R,martv001,11,6,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,R,mastd002,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,R,mastd002,7,32,29,5,6,1,0,0,0,4,0,0,8,2,1,1,1,0
2013,R,mastd002,8,13,11,3,3,0,0,0,0,0,2,0,2,0,0,0,0,0
2013,R,mastd002,9,25,22,3,4,1,0,0,0,1,1,0,12,0,0,2,0,0
2013,R,mastd002,11,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,R,mastj001,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,R,mathj001,2,255,231,42,66,7,1,5,1,29,21,4,75,5,1,1,1,0
2013,R,mathj001,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,R,matsd001,1,13,12,3,3,0,0,0,0,1,0,0,5,0,0,1,0,0
2013,R,mauej001,2,333,288,95,140,18,0,9,0,32,43,7,58,5,0,0,2,0
2013,R,mauej001,3,37,35,10,17,4,0,1,0,4,2,0,6,1,0,0,0,0
2013,R,mauej001,10,135,119,38,54,13,0,1,0,11,16,0,24,1,0,0,0,0
2013,R,mauej001,11,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,R,maxwj002,8,107,99,25,41,6,2,2,0,8,7,0,31,1,1,0,0,0
2013,R,maxwj002,9,149,129,31,54,9,1,4,1,16,16,0,46,3,3,0,1,0
2013,R,maxwj002,11,6,6,3,7,1,0,1,0,1,0,0,1,0,0,0,0,0
2013,R,maybc001,8,57,51,8,12,1,0,1,0,5,4,1,9,3,1,1,0,0
2013,R,maybj001,3,20,17,3,7,1,0,1,0,2,3,0,4,2,0,0,0,0
2013,R,maybj001,7,16,14,2,3,1,0,0,0,0,0,0,5,0,2,0,0,0
2013,R,maybj001,8,157,149,34,57,11,0,4,0,18,8,1,38,1,0,0,0,0
2013,R,maybj001,9,178,161,38,68,10,1,6,1,19,15,0,41,3,1,0,1,0
2013,R,maybj001,11,13,12,3,3,0,0,0,0,0,1,0,2,0,0,0,0,0
2013,R,mazzv001,1,6,6,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0
2013,R,mcalz001,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2013,R,mccab001,1,42,37,1,1,0,0,0,0,0,3,0,15,0,0,2,0,0
2013,R,mccab002,2,382,337,87,154,13,0,18,1,55,38,3,59,9,5,0,2,0
2013,R,mccab002,10,13,12,4,10,0,0,2,0,2,1,0,2,0,0,0,0,0
2013,R,mccab002,11,7,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2013,R,mccua001,8,671,580,184,295,38,5,21,0,83,78,12,101,13,9,0,4,0
2013,R,mccua001,10,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,R,mccua001,11,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,R,mcdod002,7,20,17,3,3,0,0,0,0,0,3,0,3,2,0,0,0,0
2013,R,mcdod002,9,24,24,9,16,4,0,1,0,5,0,0,3,0,0,0,0,0
2013,R,mcdod002,11,13,12,4,4,0,0,0,0,0,1,0,2,2,0,0,0,0
2013,R,mcdoj003,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,R,mcdoj003,4,16,13,3,6,0,0,1,0,2,3,0,5,0,0,0,0,0
2013,R,mcdoj003,5,15,14,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0
2013,R,mcdoj003,6,38,35,3,4,1,0,0,0,1,2,0,7,2,1,0,0,0
2013,R,mcdoj003,11,7,6,1,1,0,0,0,0,1,0,0,2,1,0,1,0,0
2013,R,mcdoj004,1,11,10,3,3,0,0,0,0,0,1,0,4,0,0,0,0,0
2013,R,mcdoj004,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,R,mcguc001,3,34,34,6,7,1,0,0,0,1,0,0,13,1,0,0,0,0
2013,R,mchuc001,1,6,6,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2013,R,mckem001,2,112,105,25,40,6,0,3,0,14,5,0,23,2,2,0,0,0
2013,R,mckem001,11,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,R,mclon001,7,569,508,131,201,28,3,12,1,33,52,0,80,7,4,4,1,0
2013,R,mclon001,8,5,5,2,3,1,0,0,0,2,0,0,2,0,0,0,0,0
2013,R,mclon001,10,10,9,2,4,0,1,0,0,0,1,1,3,0,0,0,0,0
2013,R,mclon001,11,9,9,2,4,2,0,0,0,1,0,0,1,0,0,0,0,0
2013,R,medit001,3,79,69,20,31,2,0,3,0,10,10,0,23,0,0,0,0,0
2013,R,medlk001,1,67,55,9,14,2,0,1,0,4,4,0,23,0,0,7,1,0
2013,R,mejij001,1,11,11,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0
2013,R,mendl001,1,5,5,2,2,0,0,0,0,1,0,0,2,0,0,0,0,0
2013,R,mercj002,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013,R,mercj002,4,84,79,25,42,8,0,3,0,9,3,0,13,2,1,1,0,0
2013,R,mercj002,5,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,R,mercj002,6,267,242,68,100,13,2,5,0,18,17,6,47,5,3,4,1,0
2013,R,mercj002,11,9,8,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0
2013,R,mesam001,7,7,7,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0
2013,R,mesam001,8,4,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2013,R,mesam001,9,2,2,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0
2013,R,mesam001,11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,R,mesod001,2,338,310,72,108,12,0,8,0,38,24,4,58,9,0,0,4,0
2013,R,mesod001,10,4,4,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
2013,R,mesod001,11,10,9,4,7,0,0,1,0,4,0,0,2,0,0,0,1,0
2013,R,middw001,3,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2013,R,middw001,5,369,343,79,148,18,0,17,2,49,20,3,96,13,2,1,3,0
2013,R,middw001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,R,milew001,1,68,59,8,14,3,0,1,0,8,1,0,16,3,0,8,0,0
2013,R,milew001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,R,millb002,4,51,46,8,13,2,0,1,0,3,5,0,11,0,0,0,0,0
2013,R,millb002,5,4,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2013,R,millb002,6,277,254,70,112,9,6,7,1,33,18,0,40,2,1,2,2,0
2013,R,millb002,11,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,R,millc001,2,38,32,8,12,4,0,0,0,7,5,0,6,1,1,0,0,0
2013,R,millc001,11,3,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
2013,R,mills001,1,63,53,4,8,1,0,1,0,2,1,0,29,2,1,8,0,0
2013,R,milot001,1,8,8,2,2,0,0,0,0,1,0,0,1,1,0,0,0,0
2013,R,minez001,1,6,6,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0
2013,R,minom001,1,70,61,10,14,1,0,1,0,6,2,0,25,0,0,7,0,0
2013,R,molij001,2,307,277,66,86,14,0,2,0,18,22,1,60,11,2,3,3,0
2013,R,molij001,10,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,R,molij001,11,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2013,R,moliy001,2,528,494,158,235,44,0,11,0,76,29,4,52,13,3,0,2,0
2013,R,moliy001,3,8,7,2,5,0,0,1,0,3,0,0,1,1,0,0,1,0
2013,R,moliy001,11,5,4,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0
2013,R,monej001,2,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,R,monej001,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,R,monej001,11,6,5,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
2013,R,montj003,2,105,97,21,33,1,1,3,0,9,7,0,19,2,0,0,1,0
2013,R,montj003,10,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2013,R,montj003,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,R,montl002,10,28,26,5,11,3,0,1,0,5,1,0,8,0,0,0,1,0
2013,R,montl002,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,R,montm001,2,471,409,95,142,14,0,11,0,41,51,4,108,18,5,0,6,0
2013,R,montm001,11,4,4,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
2013,R,moora001,2,10,9,3,4,1,0,0,0,0,1,0,2,0,0,0,0,0
2013,R,moora001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,R,moorm003,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,R,moort002,3,46,42,14,17,3,0,0,0,7,2,0,12,0,1,1,0,0
2013,R,moort002,7,91,86,19,34,6,0,3,0,9,5,1,26,1,0,0,0,0
2013,R,moort002,9,23,21,3,6,0,0,1,0,5,1,0,8,0,0,0,1,0
2013,R,moort002,11,18,18,1,1,0,0,0,0,0,0,0,12,0,0,0,0,0
2013,R,moraf001,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2013,R,morak001,3,131,127,35,55,8,0,4,0,16,3,0,18,3,1,0,0,0
2013,R,morak001,10,523,472,129,208,25,0,18,0,60,46,6,96,18,4,0,1,0
2013,R,morak001,11,3,3,3,7,1,0,1,0,4,0,0,0,0,0,0,0,0
2013,R,moreb001,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013,R,moreb001,5,26,24,5,5,0,0,0,0,1,2,0,7,1,0,0,0,0
2013,R,moreb001,11,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2013,R,morem001,3,511,455,106,198,24,1,22,0,58,45,1,116,10,3,0,8,0
2013,R,morem001,11,7,7,1,4,0,0,1,0,2,0,0,1,0,0,0,0,0
2013,R,mornj001,3,580,523,137,212,33,0,14,1,71,47,3,103,11,4,0,6,0
2013,R,mornj001,10,48,43,10,22,3,0,3,0,5,2,0,6,1,3,0,0,0
2013,R,mornj001,11,7,6,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0
2013,R,morrb002,1,5,5,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2013,R,morrl001,3,324,286,70,109,13,4,6,0,36,36,5,54,10,2,0,0,0
2013,R,morrl001,10,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,R,morrl001,11,5,3,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
2013,R,morsm001,3,22,20,6,9,3,0,0,0,0,1,0,4,0,1,0,0,0
2013,R,morsm001,7,57,55,9,18,0,0,3,0,3,2,0,16,3,0,0,0,0
2013,R,morsm001,9,225,206,48,86,8,0,10,0,22,17,1,56,9,2,0,0,0
2013,R,morsm001,10,31,29,4,6,2,0,0,0,2,1,0,10,0,0,0,1,0
2013,R,morsm001,11,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,R,mortc002,1,38,36,5,5,0,0,0,0,1,0,0,11,0,0,2,0,0
2013,R,mortc003,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,R,moscg001,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2013,R,mossb001,3,367,328,84,165,12,3,21,0,58,33,1,95,4,4,0,2,0
2013,R,mossb001,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,R,mossb001,7,26,22,6,12,6,0,0,0,4,3,0,6,0,0,0,1,0
2013,R,mossb001,8,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013,R,mossb001,9,82,70,21,48,3,0,8,0,21,10,2,29,0,2,0,0,0
2013,R,mossb001,10,8,7,2,6,1,0,1,0,4,1,0,4,0,0,0,0,0
2013,R,mossb001,11,18,16,1,2,1,0,0,0,0,2,0,6,0,0,0,0,0
2013,R,mousm001,5,511,469,110,172,26,0,12,0,42,32,1,83,13,5,1,4,0
2013,R,mousm001,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,R,mujie001,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2013,R,murpd004,4,6,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,R,murpd004,5,141,130,35,76,8,0,11,0,22,5,0,44,0,6,0,0,0
2013,R,murpd004,6,8,7,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0
2013,R,murpd004,11,8,6,2,2,0,0,0,0,1,2,0,1,1,0,0,0,0
2013,R,murpd005,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,R,murpd005,7,432,400,88,151,22,1,13,0,43,30,1,53,10,1,0,1,0
2013,R,murpd005,9,4,2,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0
2013,R,murpd005,10,28,24,4,5,1,0,0,0,1,3,0,4,1,0,0,0,1
2013,R,murpd005,11,11,9,3,5,2,0,0,0,1,2,1,2,0,0,0,0,0
2013,R,murpd006,3,30,28,7,8,1,0,0,0,4,2,0,3,1,0,0,0,0
2013,R,murpd006,4,661,624,180,264,37,4,13,0,74,30,2,90,12,2,0,5,0
2013,R,murpd006,11,6,6,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2013,R,murpj001,2,25,24,3,4,1,0,0,0,1,1,0,9,0,0,0,0,0
2013,R,murpj001,11,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,R,myerw001,8,26,23,5,8,0,0,1,0,3,2,2,10,1,0,0,1,0
2013,R,myerw001,9,291,263,80,128,21,0,9,0,37,25,3,68,9,0,0,3,0
2013,R,myerw001,10,53,47,13,24,2,0,3,1,13,5,1,13,0,1,0,0,0
2013,R,myerw001,11,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013,R,napom001,3,538,459,116,214,34,2,20,3,84,72,3,177,11,6,0,1,0
2013,R,napom001,10,37,36,12,25,4,0,3,0,8,1,0,9,4,0,0,0,0
2013,R,napom001,11,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,R,navad001,2,218,198,59,96,4,0,11,0,29,18,1,23,4,2,0,0,0
2013,R,navad001,10,16,14,5,6,1,0,0,0,0,2,0,4,0,0,0,0,0
2013,R,navad001,11,32,28,8,16,2,0,2,0,5,3,0,9,0,0,0,1,0
2013,R,navad002,3,41,35,16,27,5,0,2,0,7,4,0,6,0,0,1,1,0
2013,R,navad002,7,225,192,61,86,13,0,4,0,31,20,1,39,5,10,0,3,0
2013,R,navad002,8,5,5,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2013,R,navad002,9,240,206,54,79,10,0,5,0,24,24,0,46,4,3,3,4,0
2013,R,navad002,10,21,16,5,9,1,0,1,0,2,3,1,1,1,2,0,0,0
2013,R,navad002,11,4,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2013,R,navae001,3,4,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2013,R,navae001,11,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2013,R,navay001,4,31,28,8,10,0,1,0,0,2,2,0,8,1,0,1,0,0
2013,R,nealt001,7,6,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2013,R,nealt001,9,6,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2013,R,nealt001,10,4,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2013,R,nealt001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,R,nelsc001,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,R,nelsc001,5,218,202,45,66,4,4,3,1,23,13,0,62,8,1,0,2,0
2013,R,nelsc001,10,4,4,2,2,0,0,0,0,1,0,0,2,0,0,0,0,0
2013,R,nelsc001,11,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2013,R,nelsj004,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2013,R,nicaj001,1,50,36,5,5,0,0,0,0,3,4,0,20,0,0,10,0,0
2013,R,niesj001,1,45,39,8,10,2,0,0,0,4,4,0,17,1,0,2,0,0
2013,R,nieuk001,7,14,10,1,1,0,0,0,0,1,4,0,2,0,0,0,0,0
2013,R,nieuk001,8,70,64,8,18,1,0,3,0,7,5,1,21,1,0,0,1,0
2013,R,nieuk001,9,8,6,4,7,1,1,0,0,5,2,0,1,0,0,0,0,0
2013,R,nieuk001,11,16,15,5,6,1,0,0,0,1,1,0,8,0,0,0,0,0
2013,R,nievw001,2,178,169,51,64,10,0,1,0,18,7,0,26,6,0,0,2,0
2013,R,nievw001,10,4,4,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
2013,R,nievw001,11,24,22,6,7,1,0,0,0,4,1,0,5,0,0,0,1,0
2013,R,nix-j001,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2013,R,nix-j001,5,123,112,29,35,3,0,1,0,11,8,0,30,1,2,1,0,0
2013,R,nix-j001,6,176,152,34,48,6,1,2,0,13,16,1,48,3,3,2,3,0
2013,R,nix-j001,11,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,R,nix-l001,3,5,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2013,R,nix-l001,7,8,8,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
2013,R,nix-l001,9,72,65,12,13,1,0,0,0,2,7,2,17,0,0,0,0,0
